,Id,Name,Country,City,Latitude,Longitude,Adress
688,2001450000000.0,Park Plaza London Park Royal,GB,London,51.527262,-0.282992,"628 Western Avenue, London, W3 0TA, United Kingdom, London, England W3 0TA, GBR"
689,2001450000000.0,Hotel Serhs Rivoli Rambla,ES,Barcelona,41.3843222,2.1712893,"Carrer la Rambla, 128, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP"
690,2001450000000.0,Amsterdam Canal Residence,NL,Amsterdam,52.3594783,4.895853,"Weteringschans 251, 1017 XJ Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 XJ, NLD"
691,2010040000000.0,H tel De Castiglione,FR,Paris,48.8691758,2.3205807,"40 Rue du Faubourg Saint-Honoré, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
692,2018630000000.0,H tel Paris Bastille Boutet MGallery by Sofitel,FR,Paris,48.8519215,2.3839993,"22 Rue Faidherbe, 75011 Paris, France, Paris, Île-de-France 75011, FRA"
693,2018630000000.0,Pertschy Palais Hotel,AT,Vienna,48.2082256,16.3684123,"Habsburgergasse 10a, 1010 Wien, Österreich, Wien, Wien 1010, AUT"
694,2027220000000.0,Le Mathurin Hotel Spa,FR,Paris,48.8732068,2.3239015,"43 Rue des Mathurins, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
695,2027220000000.0,Eurostars Bcn Design,ES,Barcelona,41.3907208,2.1660732,"Passeig de Gràcia, 29, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP"
696,2035810000000.0,Arbor City,GB,London,51.5166755,-0.0697897,"12 Osborn Street, London, E1 6TE, United Kingdom, London, England E1 6TE, GBR"
697,2044400000000.0,Grand Royale London Hyde Park,GB,London,51.5109945,-0.1863417,"1 Inverness Terrace, London, W2 3, United Kingdom, London, England W2 3, GBR"
698,2044400000000.0,Timhotel Op ra Blanche Fontaine,FR,Paris,48.8825781,2.3334805,"34 Rue Pierre Fontaine, 75009 Paris, France, Paris, Île-de-France 75009, FRA"
699,2044400000000.0,Hotel Well and Come,ES,Barcelona,41.3991773,2.1656134,"Carrer de Girona, 158, 08037 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08037, ESP"
700,2061580000000.0,NH Hesperia Barcelona Presidente,ES,Barcelona,41.3941338,2.1489569,"Avinguda Diagonal, 570, 08021 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08021, ESP"
701,2070170000000.0,Goodenough Club,GB,London,51.525535,-0.1180354,"25 Mecklenburgh Square, London, WC1N 2, United Kingdom, London, England WC1N 2, GBR"
702,2078760000000.0,Hilton Vienna Plaza,AT,Vienna,48.2155236,16.3646858,"Wipplingerstraße 39, 1010 Wien, Österreich, Wien, Wien 1010, AUT"
703,2087350000000.0,The Waldorf Hilton,GB,London,51.5131979,-0.1174504,"Aldwych, London, WC2A 2, United Kingdom, London, England WC2A 2, GBR"
705,2113120000000.0,Le 123 Elysees Astotel,FR,Paris,48.8730823,2.309659,"123 Rue du Faubourg Saint-Honoré, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
706,2113120000000.0,Savoy Hotel Amsterdam,NL,Amsterdam,52.3497431,4.8911908,"Ferdinand Bolstraat 194, 1072 LW Amsterdam, Nederland, Amsterdam, Noord-Holland 1072 LW, NLD"
707,2121710000000.0,Grand Hotel Downtown,NL,Amsterdam,52.36513,4.8729422,"Eerste Constantijn Huygensstraat 30G, 1054 BR Amsterdam, Nederland, Amsterdam, Noord-Holland 1054 BR, NLD"
708,2121710000000.0,UNA Hotel Scandinavia,IT,Milan,45.4859983,9.1637603,"Via Losanna, 20, 20154 Milano MI, Italia, Milano, Lombardia 20154, ITA"
709,2130300000000.0,Mercer House B ria BCN,ES,Barcelona,41.3846844,2.1791065,"Carrer Civader, 2, 08003 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08003, ESP"
710,2138890000000.0,Ambassadors Bloomsbury,GB,London,51.5266618,-0.1296571,"12 Upper Woburn Place, London, WC1H 0, United Kingdom, London, England WC1H 0, GBR"
711,2138890000000.0,Hotel Principe Di Savoia,IT,Milan,45.479888,9.1962982,"Via Galileo Galilei, 10, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
712,2147480000000.0,Eurohotel Diagonal Port,ES,Barcelona,41.4006708,2.2087844,"Carrer de Lope de Vega, 4, 08005 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08005, ESP"
713,2156070000000.0,Hotel Chavanel,FR,Paris,48.8721692,2.3262681,"22 Rue Tronchet, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
714,2156070000000.0,AC Hotel Paris Porte Maillot by Marriott,FR,Paris,48.8820046,2.2818538,"8 Rue Gustave Charpentier, 75017 Paris, France, Paris, Île-de-France 75017, FRA"
715,2164660000000.0,Select Hotel,FR,Paris,48.8483053,2.3425596,"2 Rue Victor Cousin, 75005 Paris, France, Paris, Île-de-France 75005, FRA"
716,2164660000000.0,Hotel Le Sainte Beuve,FR,Paris,48.8438998,2.3294858,"9 Rue Sainte-Beuve, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
717,2173250000000.0,H tel Bel Ami,FR,Paris,48.8550298,2.3332104,"7 Rue Saint-Benoît, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
718,2181840000000.0,Renaissance Paris Arc de Triomphe Hotel,FR,Paris,48.8772093,2.2968266,"39 Avenue de Wagram, 75017 Paris, France, Paris, Île-de-France 75017, FRA"
719,2181840000000.0,Hotel Eug ne en Ville,FR,Paris,48.8750119,2.3416769,"6 Rue Buffault, 75009 Paris, France, Paris, Île-de-France 75009, FRA"
720,2181840000000.0,Hotel Carrobbio,IT,Milan,45.4606597,9.1810947,"Via Medici, 3, 20123 Milano MI, Italia, Milano, Lombardia 20123, ITA"
721,2190430000000.0,Le Belmont Champs Elys es,FR,Paris,48.8691984,2.2979052,"30 Rue de Bassano, 75116 Paris, France, Paris, Île-de-France 75116, FRA"
722,2190430000000.0,Austria Trend Hotel Doppio Wien,AT,Vienna,48.1854312,16.404884,"Rinnböckstraße, 1030 Wien, Österreich, Wien, Wien 1030, AUT"
723,2199020000000.0,Hotel De Vigny,FR,Paris,48.8738672,2.3005894,"11B Rue Balzac, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
724,2207610000000.0,Negresco Princess 4 Sup,ES,Barcelona,41.3905166,2.1725643,"Carrer de Roger de Llúria, 16, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP"
725,2216200000000.0,Mercure Hotel Amsterdam City South,NL,Amsterdam,52.335182,4.9138688,"Joan Muyskenweg 10, 1096 CJ Amsterdam, Nederland, Amsterdam, Noord-Holland 1096 CJ, NLD"
726,2233380000000.0,Le Saint Hotel Paris,FR,Paris,48.8565421,2.3303504,"3 Rue du Pré aux Clercs, 75007 Paris, France, Paris, Île-de-France 75007, FRA"
727,2241970000000.0,Hotel Indigo London Tower Hill,GB,London,51.5128032,-0.07586,"142 Minories, London, EC3N 1, United Kingdom, London, England EC3N 1, GBR"
728,2250560000000.0,Park Grand London Hyde Park,GB,London,51.5157316,-0.1802179,"78 Westbourne Terrace, London, W2 6QA, United Kingdom, London, England W2 6QA, GBR"
729,2259150000000.0,Le Pavillon des Lettres,FR,Paris,48.8713699,2.3181191,"12 Rue des Saussaies, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
730,2267740000000.0,Best Western Seraphine Kensington Olympia,GB,London,51.4992791,-0.1973593,"227 Kensington High Street, London, W8 7, United Kingdom, London, England W8 7, GBR"
731,2267740000000.0,Balmoral Champs Elys es,FR,Paris,48.8759855,2.293938,"6 Rue du Général Lanrezac, 75017 Paris, France, Paris, Île-de-France 75017, FRA"
732,2267740000000.0,Mercure London Bridge,GB,London,51.5052587,-0.099176,"SE1 0JA, London, England, United Kingdom, London, England SE1 0JA, GBR"
733,2276330000000.0,Le Pradey,FR,Paris,48.8645309,2.3315532,"7 Rue Saint-Roch, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
734,2284920000000.0,Le Senat,FR,Paris,48.8491427,2.3397118,"10 Rue de Vaugirard, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
735,2284920000000.0,St Pancras Renaissance Hotel London,GB,London,51.5267769,-0.1324905,"Euston Road, London, NW1 2, United Kingdom, London, England NW1 2, GBR"
736,2293510000000.0,London Marriott Hotel Grosvenor Square,GB,London,51.511579,-0.1500193,"London, W1K 4, United Kingdom, London, England W1K 4, GBR"
737,2293510000000.0,The Ned,GB,London,51.5135929,-0.0907833,"Bucklersbury Passage, London, EC2R 8, United Kingdom, London, England EC2R 8, GBR"
738,2302100000000.0,Hotel Monge,FR,Paris,48.8447938,2.3524462,"55 Rue Monge, 75005 Paris, France, Paris, Île-de-France 75005, FRA"
740,2310690000000.0,Park Plaza London Waterloo,GB,London,51.4982412,-0.1134715,"6 Hercules Road, London, SE1 7DP, United Kingdom, London, England SE1 7DP, GBR"
741,2310690000000.0,NH Amsterdam Schiller,NL,Amsterdam,52.3657092,4.8966912,"Rembrandtplein 26, 1017 CV Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 CV, NLD"
742,2319280000000.0,Hotel Mademoiselle,FR,Paris,48.8772493,2.3543043,"7 Rue des Petits-Hôtels, 75010 Paris, France, Paris, Île-de-France 75010, FRA"
743,2319280000000.0,The Ritz Carlton Vienna,AT,Vienna,48.2022742,16.3762615,"Schubertring 5, 1010 Wien, Österreich, Wien, Wien 1010, AUT"
744,2327870000000.0,The One Barcelona GL,ES,Barcelona,41.3961448,2.1631674,"Carrer de Provença, 277, 08037 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08037, ESP"
745,2327870000000.0,Sunotel Club Central,ES,Barcelona,41.38793,2.1568061,"Carrer de València, 159, 08011 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08011, ESP"
746,2336460000000.0,Hotel Villa Saxe Eiffel,FR,Paris,48.849758,2.3095213,"9 Villa de Saxe, 75007 Paris, France, Paris, Île-de-France 75007, FRA"
747,2345050000000.0,Novotel London Excel,GB,London,51.5077198,0.0229805,"Western Gateway, London, E16 1, United Kingdom, London, England E16 1, GBR"
748,2345050000000.0,The Berkeley,GB,London,51.5020912,-0.1577795,"77 Knightsbridge, London, SW1X 8, United Kingdom, London, England SW1X 8, GBR"
749,2353640000000.0,Ohla Eixample,ES,Barcelona,41.3944574,2.1564353,"Carrer de Còrsega, 289, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP"
750,2362230000000.0,Hilton Paris Opera,FR,Paris,48.8756604,2.3252075,"108 Rue Saint-Lazare, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
751,2362230000000.0,Hotel Bellevue Wien,AT,Vienna,48.2264063,16.3600628,"Althanstraße 5, 1090 Wien, Österreich, Wien, Wien 1090, AUT"
752,2370820000000.0,Belfast,FR,Paris,48.8756435,2.2938788,"10 Avenue Carnot, 75017 Paris, France, Paris, Île-de-France 75017, FRA"
753,2370820000000.0,Plaza Tour Eiffel,FR,Paris,48.8645647,2.2821827,"32B Rue Greuze, 75116 Paris, France, Paris, Île-de-France 75116, FRA"
754,2370820000000.0,Hotel The Serras,ES,Barcelona,41.3801815,2.180688,"Carrer de la Plata, 4, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP"
755,2379410000000.0,Barcelona Princess,ES,Barcelona,41.4109715,2.2186535,"Avinguda Diagonal, 1, 08019 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08019, ESP"
756,2388000000000.0,11 Cadogan Gardens,GB,London,51.4936161,-0.1592347,"13 Cadogan Gardens, London, SW3 2, United Kingdom, London, England SW3 2, GBR"
758,2396590000000.0,Hotel des Tuileries Relais du Silence,FR,Paris,48.8661705,2.331561,"10 Rue Saint-Hyacinthe, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
759,2396590000000.0,NH Collection Barcelona Gran Hotel Calder n,ES,Barcelona,41.3894654,2.1662651,"Carrer de la Diputació, 254B, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP"
760,2405180000000.0,DoubleTree By Hilton Milan,IT,Milan,45.5005657,9.1383663,"Via Ludovico di Breme, 60, 20156 Milano MI, Italia, Milano, Lombardia 20156, ITA"
761,2413770000000.0,Comfort Inn Suites Kings Cross St Pancras,GB,London,51.5289499,-0.1232979,"31-33 Argyle Street, London, WC1H 8, United Kingdom, London, England WC1H 8, GBR"
762,2413770000000.0,Bianca Maria Palace Hotel,IT,Milan,45.4635445,9.2068649,"Viale Bianca Maria, 4, 20129 Milano MI, Italia, Milano, Lombardia 20129, ITA"
763,2422360000000.0,Hotel Die Port van Cleve,NL,Amsterdam,52.3741426,4.8907741,"Nieuwezijds Voorburgwal 176, 1012 SJ Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 SJ, NLD"
765,2439540000000.0,London Hilton on Park Lane,GB,London,51.5055513,-0.1501698,"22 Park Lane, London, W1K 1BE, United Kingdom, London, England W1K 1BE, GBR"
766,2448130000000.0,St Martins Lane A Morgans Original,GB,London,51.5104696,-0.1265824,"12 Mays Court, London, WC2N 4, United Kingdom, London, England WC2N 4, GBR"
767,2448130000000.0,Grand Hotel Wien,AT,Vienna,48.2021105,16.3720841,"Kärntner Ring 9, 1010 Wien, Österreich, Wien, Wien 1010, AUT"
768,2465310000000.0,Best Western Le Jardin de Cluny,FR,Paris,48.8497553,2.3467616,"4 Rue de Latran, 75005 Paris, France, Paris, Île-de-France 75005, FRA"
769,2473900000000.0,Le Metropolitan a Tribute Portfolio Hotel,FR,Paris,48.8656973,2.2829776,"86 Rue de Longchamp, 75116 Paris, France, Paris, Île-de-France 75116, FRA"
770,2482490000000.0,The Nadler Victoria,GB,London,51.4990259,-0.1427453,"10 Palace Place, London, SW1E 5BJ, United Kingdom, London, England SW1E 5BJ, GBR"
771,2482490000000.0,Hotel Granados 83,ES,Barcelona,41.391843,2.156844,"Carrer d'Enric Granados, 83, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP"
772,2482490000000.0,Hotel Balmoral,ES,Barcelona,41.3961294,2.1551626,"Via Augusta, 5, 08006 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08006, ESP"
773,2491080000000.0,Flemings Mayfair,GB,London,51.5064607,-0.1454198,"W1J 7BN, London, England, United Kingdom, London, England W1J 7BN, GBR"
774,2499670000000.0,Nell Hotel Suites,FR,Paris,48.8741002,2.3426357,"60 Rue Richer, 75009 Paris, France, Paris, Île-de-France 75009, FRA"
775,2499670000000.0,Hotel D Este,IT,Milan,45.4510397,9.1920911,"Viale Bligny, 23, 20136 Milano MI, Italia, Milano, Lombardia 20136, ITA"
776,2508260000000.0,Primero Primera,ES,Barcelona,41.4002812,2.1297427,"Carrer del Doctor Carulla, 25, 08017 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08017, ESP"
777,2516850000000.0,Hotel Liberty,IT,Milan,45.4508673,9.1948659,"Viale Bligny, 56, 20136 Milano MI, Italia, Milano, Lombardia 20136, ITA"
778,2525440000000.0,Cotton House Hotel Autograph Collection,ES,Barcelona,41.3915897,2.1720108,"Gran Via de les Corts Catalanes, 670I, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP"
779,2534030000000.0,Mercer Hotel Barcelona,ES,Barcelona,41.3827,2.1791999,"Carrer de Lledó, 9, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP"
780,2551210000000.0,The Victoria,GB,London,51.4611219,-0.2756216,"10 West Temple Sheen, London, SW14 7RT, United Kingdom, London, England SW14 7RT, GBR"
781,2551210000000.0,Novotel Amsterdam City,NL,Amsterdam,52.333803,4.8884708,"Europaboulevard, 1083 Amsterdam, Nederland, Amsterdam, Noord-Holland 1083, NLD"
782,2559800000000.0,Mercure Vaugirard Paris Porte De Versailles,FR,Paris,48.8330649,2.2879617,"69 Boulevard Victor, 75015 Paris, France, Paris, Île-de-France 75015, FRA"
783,2568390000000.0,Hilton London Euston,GB,London,51.5265189,-0.1303689,"19 Upper Woburn Place, London, WC1H 0, United Kingdom, London, England WC1H 0, GBR"
784,2568390000000.0,Novotel Paris Les Halles,FR,Paris,48.8607299,2.3465326,"Voirie Souterraine des Halles, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
785,2585570000000.0,Warwick Paris Former Warwick Champs Elysees,FR,Paris,48.8722019,2.3030866,"5 Rue de Berri, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
786,2585570000000.0,Chambiges Elys es,FR,Paris,48.8668048,2.3039465,"8 Rue Chambiges, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
787,2594160000000.0,Best Western S vres Montparnasse,FR,Paris,48.843707,2.3155631,"153 Rue de Vaugirard, 75015 Paris, France, Paris, Île-de-France 75015, FRA"
788,2602750000000.0,Hotel Trianon Rive Gauche,FR,Paris,48.8487675,2.3410376,"1B Rue de Vaugirard, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
789,2602750000000.0,Old Ship Inn Hackney,GB,London,51.5458476,-0.0554113,"299 Mare Street, London, E8 1EJ, United Kingdom, London, England E8 1EJ, GBR"
790,2602750000000.0,United Lodge Hotel and Apartments,GB,London,51.5743549,-0.0977567,"370 Green Lanes, London, N4 1, United Kingdom, London, England N4 1, GBR"
791,2611340000000.0,Park Plaza Victoria London,GB,London,51.4942539,-0.1414756,"8 Gillingham Street, London, SW1V 1HJ, United Kingdom, London, England SW1V 1HJ, GBR"
792,2619930000000.0,Royal Saint Honore,FR,Paris,48.8658792,2.3298903,"223 Rue Saint-Honoré, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
793,2628520000000.0,Le Relais Montmartre,FR,Paris,48.8854538,2.3335809,"6 Rue Constance, 75018 Paris, France, Paris, Île-de-France 75018, FRA"
794,2628520000000.0,Holiday Inn Amsterdam,NL,Amsterdam,52.3351951,4.8885354,"De Boelelaan 2, 1083 HJ Amsterdam, Nederland, Amsterdam, Noord-Holland 1083 HJ, NLD"
795,2637110000000.0,St James Hotel Club Mayfair,GB,London,51.5061587,-0.1402803,"SW1A 1LS, London, England, United Kingdom, London, England SW1A 1LS, GBR"
796,2645700000000.0,H tel F licien by Elegancia,FR,Paris,48.8493082,2.2743626,"21 Rue Félicien David, 75016 Paris, France, Paris, Île-de-France 75016, FRA"
797,2645700000000.0,Grange Wellington Hotel,GB,London,51.4944319,-0.1363756,"SW1P 2PA, London, England, United Kingdom, London, England SW1P 2PA, GBR"
798,2662880000000.0,Okko Hotels Paris Porte De Versailles,FR,Paris,48.8327729,2.2787597,"Rue Louis Armand, 75015 Paris, France, Paris, Île-de-France 75015, FRA"
799,2662880000000.0,Hotel V Nesplein,NL,Amsterdam,52.3711037,4.8936787,"Nes 47, 1012 KD Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 KD, NLD"
800,2671470000000.0,H tel des Academies et des Arts,FR,Paris,48.8420669,2.3304091,"15 Rue de la Grande-Chaumière, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
801,2680060000000.0,Hotel VIU Milan,IT,Milan,45.488764,9.183057,"Via Ugo Bassi, 1A, 20159 Milano MI, Italia, Milano, Lombardia 20159, ITA"
802,2680060000000.0,Starhotels Echo,IT,Milan,45.4847398,9.2072916,"Via Mauro Macchi, 45, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
803,2688650000000.0,Platine Hotel Spa,FR,Paris,48.8473459,2.2832408,"20 Rue de l'Ingénieur Robert Keller, 75015 Paris, France, Paris, Île-de-France 75015, FRA"
804,2688650000000.0,Washington Mayfair Hotel,GB,London,51.5060237,-0.151078,"4 Curzon Square, London, W1J 7FW, United Kingdom, London, England W1J 7FW, GBR"
805,2705830000000.0,Portobello House,GB,London,51.5199224,-0.2116636,"221 Ladbroke Grove, London, W10 6, United Kingdom, London, England W10 6, GBR"
806,2705830000000.0,Arioso,FR,Paris,48.8746066,2.3167195,"7 Rue d'Argenson, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
807,2723010000000.0,Melia Paris Champs Elys es,FR,Paris,48.8688962,2.2827459,"102 Avenue Victor Hugo, 75116 Paris, France, Paris, Île-de-France 75116, FRA"
808,2723010000000.0,Renaissance Amsterdam Hotel,NL,Amsterdam,52.377955,4.894641,"Engelsesteeg, 1012 Amsterdam, Nederland, Amsterdam, Noord-Holland 1012, NLD"
809,2731600000000.0,Novotel Paris Centre Bercy,FR,Paris,48.8384558,2.3805885,"75012 Paris, France, Paris, Île-de-France 75012, FRA"
810,2740190000000.0,Best Western Op ra Batignolles,FR,Paris,48.8870573,2.3143297,"84 Rue Dulong, 75017 Paris, France, Paris, Île-de-France 75017, FRA"
811,2748780000000.0,H tel Westminster,FR,Paris,48.8693409,2.3310263,"13 Rue de la Paix, 75002 Paris, France, Paris, Île-de-France 75002, FRA"
812,2748780000000.0,NH Carlton Amsterdam,NL,Amsterdam,52.3663727,4.8930505,"Vijzelstraat 4, 1017 HK Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 HK, NLD"
813,2765960000000.0,Staybridge Suites London Vauxhall,GB,London,51.4891226,-0.1205639,"London, SE11 5, United Kingdom, London, England SE11 5, GBR"
814,2765960000000.0,Hotel Eiffel Blomet,FR,Paris,48.8416787,2.3022862,"78 Rue Blomet, 75015 Paris, France, Paris, Île-de-France 75015, FRA"
815,2783140000000.0,Hotel Le Placide Saint Germain Des Pr s,FR,Paris,48.8498439,2.3244253,"8 Rue Saint-Placide, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
816,2783140000000.0,Hotel OFF Paris Seine,FR,Paris,48.8427364,2.3672171,"Lotissement Les Bosquets, 75013 Paris, France, Paris, Île-de-France 75013, FRA"
817,2783140000000.0,Hotel Da Vinci,IT,Milan,45.5331372,9.1711019,"Via Senigallia, 6, 20161 Milano MI, Italia, Milano, Lombardia 20161, ITA"
818,2800320000000.0,The Chamberlain,GB,London,51.5122457,-0.0757326,"130-135 Minories, London, EC3N 1DD, United Kingdom, London, England EC3N 1DD, GBR"
819,2808910000000.0,Crowne Plaza London Kings Cross,GB,London,51.5263854,-0.1136042,"51 Calthorpe Street, London, WC1X 0HH, United Kingdom, London, England WC1X 0HH, GBR"
820,2817500000000.0,Villa Opera Drouot,FR,Paris,48.8732231,2.3436097,"2 Rue Geoffroy Marie, 75009 Paris, France, Paris, Île-de-France 75009, FRA"
821,2817500000000.0,Silken Concordia,ES,Barcelona,41.3747873,2.1611846,"Avinguda del Paral.lel, 115, 08004 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08004, ESP"
822,2826090000000.0,Exe Vienna,AT,Vienna,48.2149414,16.3365285,"Ottakringer Straße 34-36, 1170 Wien, Österreich, Wien, Wien 1170, AUT"
823,2826090000000.0,Ca Bianca Hotel Corte Del Naviglio,IT,Milan,45.443502,9.1377081,"Via Lodovico il Moro, 115, 20143 Milano MI, Italia, Milano, Lombardia 20143, ITA"
824,2834680000000.0,Amadi Park Hotel,NL,Amsterdam,52.364962,4.873495,"Eerste Constantijn Huygensstraat 10G, 1054 BR Amsterdam, Nederland, Amsterdam, Noord-Holland 1054 BR, NLD"
825,2843270000000.0,Barcel Sants,ES,Barcelona,41.3798964,2.1412433,"Plaça dels Països Catalans, 08014 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08014, ESP"
826,2851860000000.0,Legend Saint Germain by Elegancia,FR,Paris,48.8453774,2.3256427,"151 Rue de Rennes, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
827,2860450000000.0,Strand Palace Hotel,GB,London,51.5110993,-0.1208673,"369 Strand, London, WC2E 0JF, United Kingdom, London, England WC2E 0JF, GBR"
828,2869040000000.0,Mercure Secession Wien,AT,Vienna,48.200561,16.3647063,"Getreidemarkt 5, 1060 Wien, Österreich, Wien, Wien 1060, AUT"
829,2886220000000.0,Holiday Inn Paris Saint Germain des Pr s,FR,Paris,48.846837,2.3258066,"42 Rue de l'Abbé Grégoire, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
830,2894810000000.0,COQ Hotel Paris,FR,Paris,48.8328764,2.3572531,"15 Rue Édouard Manet, 75013 Paris, France, Paris, Île-de-France 75013, FRA"
831,2911990000000.0,InterContinental London Park Lane,GB,London,51.5038632,-0.1504132,"1 Hamilton Place, London, W1J 7QY, United Kingdom, London, England W1J 7QY, GBR"
832,2911990000000.0,NH Amsterdam Museum Quarter,NL,Amsterdam,52.3560923,4.8858229,"Pieter de Hoochstraat 23D, 1071 ED Amsterdam, Nederland, Amsterdam, Noord-Holland 1071 ED, NLD"
833,2920580000000.0,Hotel Malte Astotel,FR,Paris,48.8672474,2.33738,"63 Rue de Richelieu, 75002 Paris, France, Paris, Île-de-France 75002, FRA"
834,2929170000000.0,M by Montcalm Shoreditch London Tech City,GB,London,51.5278465,-0.0889473,"157 City Road, London, EC1V 1AR, United Kingdom, London, England EC1V 1AR, GBR"
835,2929170000000.0,UNA Hotel Cusani,IT,Milan,45.4684251,9.1834161,"Via Cusani, 13, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA"
836,2937760000000.0,Castille Paris Starhotels Collezione,FR,Paris,48.8682978,2.3268027,"33 Rue Cambon, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
837,2946350000000.0,H tel Bedford,FR,Paris,48.8720593,2.3236802,"17 Rue de l'Arcade, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
838,2954940000000.0,Hotel Plaza Elys es,FR,Paris,48.8746128,2.3056956,"167 Rue du Faubourg Saint-Honoré, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
839,2954940000000.0,Suites H tel Helzear Montparnasse,FR,Paris,48.8346811,2.3255098,"40 Rue Liancourt, 75014 Paris, France, Paris, Île-de-France 75014, FRA"
840,2954940000000.0,Hotel Capricorno,AT,Vienna,48.2111522,16.3788631,"Schwedenplatz 3-4, 1010 Wien, Österreich, Wien, Wien 1010, AUT"
841,2972120000000.0,H tel Th r se,FR,Paris,48.8816306,2.2992146,"6 Rue Gustave Flaubert, 75017 Paris, France, Paris, Île-de-France 75017, FRA"
842,2980710000000.0,The Franklin Hotel Starhotels Collezione,GB,London,51.4960283,-0.1686355,"24 Egerton Gardens, London, SW3 2DB, United Kingdom, London, England SW3 2DB, GBR"
843,2980710000000.0,W Barcelona,ES,Barcelona,41.368437,2.1901534,"Plaça de la Rosa dels Vents, 1, 08039 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08039, ESP"
844,2997890000000.0,NH Milano Palazzo Moscova,IT,Milan,45.480968,9.189977,"Viale Monte Grappa, 12A, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
845,3006480000000.0,Hotel Bristol A Luxury Collection Hotel,AT,Vienna,48.2024907,16.3702656,"Kärntner Ring 1, 1010 Wien, Österreich, Wien, Wien 1010, AUT"
846,3015070000000.0,Antares Hotel Rubens,IT,Milan,45.4670579,9.1427822,"Via Pietro Rubens, 21, 20148 Milano MI, Italia, Milano, Lombardia 20148, ITA"
847,3023660000000.0,Buddha Bar Hotel Paris,FR,Paris,48.8694695,2.3208564,"6 Rue d'Anjou, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
848,3032250000000.0,H tel San R gis,FR,Paris,48.8665788,2.3084447,"12 Rue Jean Goujon, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
849,3032250000000.0,Best Western Madison Hotel,IT,Milan,45.4881471,9.2016609,"Via Privata Leopoldo Gasparotto, 8, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
850,3040840000000.0,Catalonia Catedral,ES,Barcelona,41.3846637,2.1740902,"Avinguda del Portal de l'Àngel, 3, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP"
